ResponseId,Age,EdLevel,Country
50662,35-44 years old,Bachelor,United States
50663,35-44 years old,Bachelor,Indonesia
50672,18-24 years old,Some College,Germany
50673,18-24 years old,Bachelor,India
50678,18-24 years old,Bachelor,Nigeria
50680,35-44 years old,Bachelor,India
50687,25-34 years old,Master,India
50691,18-24 years old,Bachelor,India
50692,18-24 years old,Bachelor,Bulgaria
50694,45-54 years old,Some College,Netherlands
50697,55-64 years old,Master,United States
50698,25-34 years old,Bachelor,South Korea
50711,25-34 years old,Master,Czech Republic
50717,35-44 years old,Master,Czech Republic
50725,25-34 years old,Bachelor,Sri Lanka
50739,18-24 years old,Some College,Canada
50745,25-34 years old,Bachelor,United States
50746,45-54 years old,Master,Italy
50750,45-54 years old,Bachelor,Israel
50751,35-44 years old,Bachelor,Hong Kong
50755,25-34 years old,Some College,Iran
50756,25-34 years old,Master,Germany
50758,25-34 years old,Master,Japan
50760,55-64 years old,Some College,Peru
50761,18-24 years old,Secondary School,Turkey
50762,35-44 years old,Bachelor,Australia
50763,35-44 years old,Master,India
50766,25-34 years old,Master,Iran
50771,35-44 years old,Bachelor,South Africa
50774,35-44 years old,Associate,United Kingdom
50778,25-34 years old,Bachelor,Italy
50781,25-34 years old,Bachelor,Bulgaria
50790,25-34 years old,Other,Germany
50792,35-44 years old,Secondary School,Australia
50797,Under 18 years old,Bachelor,Sri Lanka
50798,35-44 years old,Bachelor,Turkey
50803,45-54 years old,Master,Ukraine
50806,35-44 years old,Secondary School,Israel
50807,25-34 years old,Bachelor,India
50809,18-24 years old,Master,France
50810,45-54 years old,Master,United Kingdom
50812,25-34 years old,Some College,Hungary
50814,55-64 years old,Bachelor,France
50818,45-54 years old,Master,Germany
50824,35-44 years old,Bachelor,United Kingdom
50825,25-34 years old,Bachelor,India
50827,45-54 years old,Some College,Israel
50828,18-24 years old,Bachelor,Iran
50830,25-34 years old,Bachelor,United States
50832,35-44 years old,Master,India
50833,55-64 years old,Some College,United Kingdom
50835,18-24 years old,Bachelor,India
50837,35-44 years old,Bachelor,Turkey
50839,35-44 years old,Bachelor,Spain
50840,45-54 years old,Master,Germany
50855,35-44 years old,Master,Austria
50858,45-54 years old,Master,Austria
50865,35-44 years old,Bachelor,Belgium
50870,25-34 years old,Some College,Germany
50871,18-24 years old,Bachelor,Egypt
50874,18-24 years old,Master,Latvia
50876,35-44 years old,Master,Bulgaria
50879,18-24 years old,Secondary School,Romania
50880,25-34 years old,Bachelor,Switzerland
50883,35-44 years old,Bachelor,Australia
50885,45-54 years old,Master,Belgium
50896,18-24 years old,Bachelor,United States
50899,35-44 years old,Bachelor,Nigeria
50901,25-34 years old,Master,Poland
50910,45-54 years old,Bachelor,Finland
50912,35-44 years old,Some College,Israel
50917,18-24 years old,Bachelor,Thailand
50927,25-34 years old,Bachelor,Sri Lanka
50928,18-24 years old,Secondary School,Italy
50929,35-44 years old,Master,Spain
50933,25-34 years old,Bachelor,Iran
50937,45-54 years old,Master,Italy
50938,45-54 years old,Doctorate,Greece
50940,18-24 years old,Bachelor,Iran
50943,45-54 years old,Some College,Israel
50944,25-34 years old,Bachelor,Sri Lanka
50945,25-34 years old,Bachelor,Netherlands
50948,25-34 years old,Bachelor,Tunisia
50949,25-34 years old,Some College,Kenya
50954,35-44 years old,Bachelor,United Kingdom
50956,35-44 years old,Master,Italy
50957,18-24 years old,Other,Germany
50959,18-24 years old,Some College,Turkey
50963,45-54 years old,Master,Ireland
50964,35-44 years old,Bachelor,Israel
50967,35-44 years old,Master,Spain
50972,25-34 years old,Bachelor,Sri Lanka
50973,25-34 years old,Master,Turkey
50980,25-34 years old,Bachelor,Turkey
50982,35-44 years old,Master,Iran
50983,25-34 years old,Bachelor,India
50986,25-34 years old,Master,France
50988,25-34 years old,Bachelor,Netherlands
50989,18-24 years old,Some College,Poland
50999,35-44 years old,Master,United States
51000,25-34 years old,Some College,Germany
51001,45-54 years old,Master,Australia
51004,25-34 years old,Master,France
51009,25-34 years old,Some College,Germany
51011,25-34 years old,Bachelor,Germany
51013,45-54 years old,Bachelor,United States
51014,25-34 years old,Bachelor,Ukraine
51016,55-64 years old,Associate,Denmark
51017,25-34 years old,Master,Serbia
51023,25-34 years old,Master,India
51025,35-44 years old,Bachelor,India
51026,35-44 years old,Bachelor,Saudi Arabia
51033,25-34 years old,Bachelor,Poland
51036,25-34 years old,Bachelor,Germany
51042,35-44 years old,Bachelor,Egypt
51053,25-34 years old,Bachelor,India
51056,25-34 years old,Bachelor,Norway
51067,25-34 years old,Master,France
51078,25-34 years old,Bachelor,Germany
51080,35-44 years old,Master,India
51087,55-64 years old,Primary School,Switzerland
51092,35-44 years old,Master,Brazil
51094,35-44 years old,Associate,United Kingdom
51099,45-54 years old,Some College,Italy
51100,25-34 years old,Master,France
51101,18-24 years old,Master,France
51108,35-44 years old,Some College,Spain
51110,25-34 years old,Bachelor,Turkey
51113,35-44 years old,Bachelor,Indonesia
51115,25-34 years old,Master,Czech Republic
51116,35-44 years old,Master,United Kingdom
51122,35-44 years old,Bachelor,United States
51128,25-34 years old,Master,Norway
51129,45-54 years old,Some College,Romania
51131,35-44 years old,Bachelor,Switzerland
51136,35-44 years old,Bachelor,Finland
51142,45-54 years old,Bachelor,United Kingdom
51143,25-34 years old,Master,Germany
51144,Under 18 years old,Primary School,Hungary
51150,35-44 years old,Master,Poland
51151,18-24 years old,Bachelor,Kenya
51153,25-34 years old,Master,Germany
51155,25-34 years old,Master,United States
51160,35-44 years old,Master,United States
51164,35-44 years old,Master,Ukraine
51173,35-44 years old,Bachelor,United States
51174,45-54 years old,Bachelor,Canada
51175,25-34 years old,Bachelor,Greece
51178,35-44 years old,Some College,France
51182,18-24 years old,Secondary School,Finland
51193,45-54 years old,Some College,United States
51195,45-54 years old,Some College,United Kingdom
51200,Prefer not to say,Bachelor,Canada
51201,45-54 years old,Bachelor,Iran
51209,25-34 years old,Master,India
51219,35-44 years old,Master,Poland
51222,35-44 years old,Some College,Belgium
51223,45-54 years old,Some College,Austria
51227,25-34 years old,Bachelor,Hungary
51228,45-54 years old,Some College,Mexico
51229,25-34 years old,Master,Germany
51230,25-34 years old,Bachelor,India
51232,18-24 years old,Bachelor,India
51233,25-34 years old,Bachelor,United States
51236,25-34 years old,Some College,Sweden
51243,25-34 years old,Master,India
51244,25-34 years old,Bachelor,Belgium
51254,18-24 years old,Secondary School,Germany
51260,25-34 years old,Bachelor,Vietnam
51263,35-44 years old,Secondary School,United States
51266,35-44 years old,Some College,Poland
51270,35-44 years old,Associate,United States
51271,25-34 years old,Secondary School,Romania
51272,25-34 years old,Bachelor,India
51276,25-34 years old,Bachelor,United States
51280,18-24 years old,Some College,Italy
51282,45-54 years old,Doctorate,Russia
51287,45-54 years old,Bachelor,United States
51289,35-44 years old,Bachelor,Netherlands
51291,35-44 years old,Master,Czech Republic
51293,55-64 years old,Bachelor,United Kingdom
51296,18-24 years old,Primary School,Germany
51302,45-54 years old,Master,Italy
51307,18-24 years old,Master,Morocco
51308,35-44 years old,Master,Italy
51313,25-34 years old,Bachelor,United States
51314,55-64 years old,Doctorate,Australia
51315,25-34 years old,Some College,United States
51316,35-44 years old,Bachelor,Brazil
51322,25-34 years old,Master,Italy
51325,25-34 years old,Bachelor,United States
51327,18-24 years old,Bachelor,Denmark
51331,18-24 years old,Bachelor,Germany
51334,35-44 years old,Bachelor,Canada
51336,35-44 years old,Master,Ukraine
51337,35-44 years old,Bachelor,Peru
51338,25-34 years old,Bachelor,Canada
51340,25-34 years old,Secondary School,United States
51341,45-54 years old,Master,Sweden
51343,18-24 years old,Master,Belgium
51350,25-34 years old,Bachelor,Mongolia
51352,25-34 years old,Master,Ireland
51357,25-34 years old,Bachelor,Nigeria
51362,35-44 years old,Some College,Brazil
51364,35-44 years old,Bachelor,Austria
51365,35-44 years old,Bachelor,Brazil
51370,45-54 years old,Master,Spain
51372,35-44 years old,Master,Portugal
51374,25-34 years old,Bachelor,United States
51376,18-24 years old,Bachelor,United States
51379,25-34 years old,Master,Israel
51383,Under 18 years old,Secondary School,United Kingdom
51385,35-44 years old,Master,Poland
51387,55-64 years old,Doctorate,United Kingdom
51389,35-44 years old,Master,Austria
51390,35-44 years old,Bachelor,Nomadic
51393,18-24 years old,Bachelor,India
51400,25-34 years old,Bachelor,Turkey
51401,25-34 years old,Bachelor,Sri Lanka
51406,35-44 years old,Associate,United States
51408,18-24 years old,Other,Bangladesh
51411,18-24 years old,Bachelor,Austria
51415,25-34 years old,Bachelor,India
51417,18-24 years old,Bachelor,Ukraine
51421,25-34 years old,Bachelor,United Arab Emirates
51428,55-64 years old,Some College,United States
51431,18-24 years old,Bachelor,Brazil
51433,Under 18 years old,Secondary School,India
51436,35-44 years old,Master,Germany
51441,35-44 years old,Bachelor,United States
51448,25-34 years old,Bachelor,United States
51451,45-54 years old,Bachelor,Russia
51457,25-34 years old,Bachelor,Germany
51463,18-24 years old,Secondary School,Sweden
51473,35-44 years old,Doctorate,United States
51475,25-34 years old,Bachelor,India
51492,35-44 years old,Bachelor,India
51495,45-54 years old,Some College,Netherlands
51496,45-54 years old,Bachelor,Bolivia
51497,35-44 years old,Bachelor,Poland
51501,35-44 years old,Some College,Germany
51503,25-34 years old,Master,United States
51504,35-44 years old,Bachelor,United Kingdom
51505,25-34 years old,Bachelor,United States
51506,55-64 years old,Master,Spain
51509,35-44 years old,Some College,Germany
51512,25-34 years old,Bachelor,India
51515,35-44 years old,Bachelor,Malaysia
51520,35-44 years old,Bachelor,India
51523,35-44 years old,Some College,Sweden
51524,35-44 years old,Bachelor,Canada
51525,35-44 years old,Bachelor,Canada
51526,25-34 years old,Some College,Netherlands
51527,25-34 years old,Master,Georgia
51529,35-44 years old,Secondary School,Germany
51532,35-44 years old,Associate,Portugal
51533,25-34 years old,Master,Poland
51537,35-44 years old,Bachelor,United States
51538,35-44 years old,Master,Uruguay
51540,25-34 years old,Bachelor,India
51542,25-34 years old,Bachelor,Pakistan
51545,45-54 years old,Bachelor,United States
51549,35-44 years old,Secondary School,United States
51550,35-44 years old,Master,United Kingdom
51553,25-34 years old,Master,Norway
51555,25-34 years old,Bachelor,Netherlands
51558,18-24 years old,Bachelor,Nepal
51559,35-44 years old,Master,Israel
51563,25-34 years old,Bachelor,Poland
51565,35-44 years old,Master,Hungary
51566,45-54 years old,Some College,Germany
51567,25-34 years old,Bachelor,India
51576,25-34 years old,Bachelor,South Africa
51577,25-34 years old,Bachelor,India
51580,18-24 years old,Some College,Tanzania
51587,35-44 years old,Bachelor,United States
51592,35-44 years old,Master,Poland
51594,25-34 years old,Bachelor,Germany
51598,25-34 years old,Some College,Canada
51600,18-24 years old,Some College,Slovakia
51601,25-34 years old,Master,Poland
51608,25-34 years old,Bachelor,Nigeria
51614,25-34 years old,Master,United Kingdom
51619,18-24 years old,Some College,Israel
51621,18-24 years old,Master,France
51626,45-54 years old,Bachelor,Germany
51627,35-44 years old,Master,Slovakia
51631,25-34 years old,Bachelor,France
51633,25-34 years old,Master,Sweden
51635,25-34 years old,Some College,Ukraine
51639,18-24 years old,Secondary School,Brazil
51641,25-34 years old,Master,Canada
51643,25-34 years old,Associate,United States
51647,35-44 years old,Bachelor,United States
51648,18-24 years old,Secondary School,Germany
51649,25-34 years old,Bachelor,Switzerland
51650,25-34 years old,Master,Italy
51651,18-24 years old,Doctorate,Israel
51655,35-44 years old,Secondary School,Hungary
51656,25-34 years old,Associate,United States
51658,25-34 years old,Master,United States
51659,25-34 years old,Bachelor,India
51661,35-44 years old,Doctorate,Belgium
51665,25-34 years old,Bachelor,Saudi Arabia
51669,45-54 years old,Doctorate,Germany
51670,55-64 years old,Bachelor,Germany
51680,18-24 years old,Bachelor,Germany
51691,18-24 years old,Bachelor,Egypt
51694,35-44 years old,Bachelor,Australia
51707,45-54 years old,Some College,United Kingdom
51709,25-34 years old,Master,Romania
51710,25-34 years old,Master,Australia
51711,25-34 years old,Bachelor,United States
51712,25-34 years old,Master,Brazil
51713,25-34 years old,Bachelor,Venezuela
51715,45-54 years old,Master,United States
51717,Prefer not to say,Secondary School,New Zealand
51718,35-44 years old,Bachelor,United States
51719,45-54 years old,Bachelor,United Kingdom
51721,45-54 years old,Doctorate,South Korea
51724,45-54 years old,Master,Algeria
51726,18-24 years old,Bachelor,France
51731,45-54 years old,Master,United States
51734,25-34 years old,Master,United Kingdom
51746,25-34 years old,Doctorate,United States
51748,35-44 years old,Bachelor,United States
51750,25-34 years old,Bachelor,United States
51756,35-44 years old,Bachelor,United Kingdom
51757,25-34 years old,Bachelor,United States
51760,55-64 years old,Master,Australia
51766,35-44 years old,Bachelor,United States
51775,45-54 years old,Bachelor,United States
51776,25-34 years old,Doctorate,United States
51779,35-44 years old,Bachelor,New Zealand
51780,25-34 years old,Bachelor,Hong Kong
51781,25-34 years old,Master,China
51783,35-44 years old,Bachelor,China
51787,25-34 years old,Some College,Australia
51788,55-64 years old,Master,New Zealand
51790,35-44 years old,Bachelor,Sri Lanka
51791,35-44 years old,Bachelor,Canada
51792,35-44 years old,Master,United States
51793,35-44 years old,Bachelor,Japan
51795,25-34 years old,Doctorate,Colombia
